"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN011180800","JABALPUR, IN","2018-09-06",,"76",,
"IN011180800","JABALPUR, IN","2018-09-07",,"76",,
"IN011180800","JABALPUR, IN","2018-09-08",,"76",,"71"
"IN011180800","JABALPUR, IN","2018-09-09",,"82",,
"IN011180800","JABALPUR, IN","2018-09-10",,"81",,
"IN011180800","JABALPUR, IN","2018-09-11",,"83",,
"IN011180800","JABALPUR, IN","2018-09-12",,"79",,
"IN011180800","JABALPUR, IN","2018-09-13",,"83",,
"IN011180800","JABALPUR, IN","2018-09-14",,"83",,"73"
"IN011180800","JABALPUR, IN","2018-09-15",,"83","88",
"IN011180800","JABALPUR, IN","2018-09-16",,"83",,"75"
"IN011180800","JABALPUR, IN","2018-09-17",,"83","90",
"IN011180800","JABALPUR, IN","2018-09-18",,"84","91","74"
"IN011180800","JABALPUR, IN","2018-09-19",,"84","91","74"
"IN011180800","JABALPUR, IN","2018-09-20",,"83",,"75"
"IN011180800","JABALPUR, IN","2018-09-21",,"78",,
"IN011180800","JABALPUR, IN","2018-09-22",,"78",,
"IN011180800","JABALPUR, IN","2018-09-23",,"81","88","74"
"IN011180800","JABALPUR, IN","2018-09-24",,"81",,"75"
"IN011180800","JABALPUR, IN","2018-09-25",,"83",,
"IN011180800","JABALPUR, IN","2018-09-26",,"85",,"76"
"IN011180800","JABALPUR, IN","2018-09-27",,"85",,"74"
"IN011180800","JABALPUR, IN","2018-09-28",,"86",,"73"
"IN011180800","JABALPUR, IN","2018-09-29",,"84","92",
"IN011180800","JABALPUR, IN","2018-09-30",,"83",,
"IN011180800","JABALPUR, IN","2018-10-01",,"86",,"71"
"IN011180800","JABALPUR, IN","2018-10-02",,"84",,
"IN011180800","JABALPUR, IN","2018-10-03",,"84",,
"IN011180800","JABALPUR, IN","2018-10-04",,"87",,
"IN011180800","JABALPUR, IN","2018-10-05",,"87",,"72"
"IN011180800","JABALPUR, IN","2018-10-06",,"85","93","71"
"IN011180800","JABALPUR, IN","2018-10-07",,"83",,"71"
"IN011180800","JABALPUR, IN","2018-10-08",,"82","94","69"
"IN011180800","JABALPUR, IN","2018-10-09",,"87",,"70"
"IN011180800","JABALPUR, IN","2018-10-10",,"85",,
"IN011180800","JABALPUR, IN","2018-10-11",,"80",,
"IN011180800","JABALPUR, IN","2018-10-12",,"80",,
"IN011180800","JABALPUR, IN","2018-10-13",,"81",,"68"
"IN011180800","JABALPUR, IN","2018-10-14",,"80",,
"IN011180800","JABALPUR, IN","2018-10-15",,"83",,
"IN011180800","JABALPUR, IN","2018-10-16",,"82",,"66"
"IN011180800","JABALPUR, IN","2018-10-17",,"83",,
"IN011180800","JABALPUR, IN","2018-10-18",,"85",,
"IN011180800","JABALPUR, IN","2018-10-19",,"80","93","69"
"IN011180800","JABALPUR, IN","2018-10-20",,"85",,
"IN011180800","JABALPUR, IN","2018-10-21",,"85",,"72"
"IN011180800","JABALPUR, IN","2018-10-22",,"82",,
"IN011180800","JABALPUR, IN","2018-10-23",,"81",,"66"
"IN011180800","JABALPUR, IN","2018-10-24",,"81",,"62"
"IN011180800","JABALPUR, IN","2018-10-25",,"80",,"63"
"IN011180800","JABALPUR, IN","2018-10-26",,"82",,"63"
"IN011180800","JABALPUR, IN","2018-10-27",,"80","90","62"
"IN011180800","JABALPUR, IN","2018-10-28",,"82",,"61"
"IN011180800","JABALPUR, IN","2018-10-29",,"80",,"59"
"IN011180800","JABALPUR, IN","2018-10-30",,"79",,"61"
"IN011180800","JABALPUR, IN","2018-10-31",,"80",,
"IN011180800","JABALPUR, IN","2018-11-01",,"82",,
"IN011180800","JABALPUR, IN","2018-11-02",,"82",,"66"
"IN011180800","JABALPUR, IN","2018-11-03",,"79",,"68"
"IN011180800","JABALPUR, IN","2018-11-04",,"84",,
"IN011180800","JABALPUR, IN","2018-11-05",,"82",,
"IN011180800","JABALPUR, IN","2018-11-06",,"77",,"67"
"IN011180800","JABALPUR, IN","2018-11-07",,"75",,"56"
"IN011180800","JABALPUR, IN","2018-11-08",,"72",,
"IN011180800","JABALPUR, IN","2018-11-09",,"72",,
"IN011180800","JABALPUR, IN","2018-11-10",,"75",,"52"
"IN011180800","JABALPUR, IN","2018-11-11",,"77",,
"IN011180800","JABALPUR, IN","2018-11-12",,"73",,"54"
"IN011180800","JABALPUR, IN","2018-11-13",,"76",,"56"
"IN011180800","JABALPUR, IN","2018-11-14",,"78",,"56"
"IN011180800","JABALPUR, IN","2018-11-15",,"78",,
"IN011180800","JABALPUR, IN","2018-11-16",,"76",,
"IN011180800","JABALPUR, IN","2018-11-17",,"80",,"57"
"IN011180800","JABALPUR, IN","2018-11-18",,"81",,
"IN011180800","JABALPUR, IN","2018-11-19",,"80",,
"IN011180800","JABALPUR, IN","2018-11-20",,"75",,
"IN011180800","JABALPUR, IN","2018-11-21",,"78",,
"IN011180800","JABALPUR, IN","2018-11-22",,"76",,"56"
"IN011180800","JABALPUR, IN","2018-11-23",,"77",,"56"
"IN011180800","JABALPUR, IN","2018-11-24",,"71",,"56"
"IN011180800","JABALPUR, IN","2018-11-25",,"74",,
"IN011180800","JABALPUR, IN","2018-11-26",,"71",,"52"
"IN011180800","JABALPUR, IN","2018-11-27",,"70",,"51"
"IN011180800","JABALPUR, IN","2018-11-28",,"73",,"54"
"IN011180800","JABALPUR, IN","2018-11-29",,"72",,"54"
"IN011180800","JABALPUR, IN","2018-11-30",,"73",,"55"
"IN011180800","JABALPUR, IN","2018-12-01",,"72",,"54"
"IN011180800","JABALPUR, IN","2018-12-02",,"73",,
"IN011180800","JABALPUR, IN","2018-12-03",,"68",,"54"
"IN011180800","JABALPUR, IN","2018-12-04",,"71",,"53"
"IN011180800","JABALPUR, IN","2018-12-05",,"71",,"55"
"IN011180800","JABALPUR, IN","2018-12-06",,"67",,"52"
"IN011180800","JABALPUR, IN","2018-12-07",,"67",,"52"
"IN011180800","JABALPUR, IN","2018-12-08",,"68",,"49"
"IN011180800","JABALPUR, IN","2018-12-09",,"71",,"53"
"IN011180800","JABALPUR, IN","2018-12-10",,"69",,"55"
"IN011180800","JABALPUR, IN","2018-12-11",,"71",,"54"
"IN011180800","JABALPUR, IN","2018-12-12",,"68",,"50"
"IN011180800","JABALPUR, IN","2018-12-13",,"70",,
"IN011180800","JABALPUR, IN","2018-12-14",,"66",,
"IN011180800","JABALPUR, IN","2018-12-15",,"67",,"50"
"IN011180800","JABALPUR, IN","2018-12-16",,"69",,
"IN011180800","JABALPUR, IN","2018-12-17",,"62",,
"IN011180800","JABALPUR, IN","2018-12-18",,"63",,"51"
"IN011180800","JABALPUR, IN","2018-12-19",,"64",,"47"
"IN011180800","JABALPUR, IN","2018-12-20",,"64",,
"IN011180800","JABALPUR, IN","2018-12-21",,"63",,"42"
"IN011180800","JABALPUR, IN","2018-12-22",,"63",,"42"
"IN011180800","JABALPUR, IN","2018-12-23",,"66",,"43"
"IN011180800","JABALPUR, IN","2018-12-24",,"67","76",
"IN011180800","JABALPUR, IN","2018-12-25",,"65",,"46"
"IN011180800","JABALPUR, IN","2018-12-26",,"64",,
"IN011180800","JABALPUR, IN","2018-12-27",,"66",,"47"
"IN011180800","JABALPUR, IN","2018-12-28",,"61",,"44"
"IN011180800","JABALPUR, IN","2018-12-29",,"58",,"39"
"IN011180800","JABALPUR, IN","2018-12-30",,"62",,"39"
"IN011180800","JABALPUR, IN","2018-12-31",,"63",,"40"
"IN011180800","JABALPUR, IN","2019-01-01",,"64",,"42"
"IN011180800","JABALPUR, IN","2019-01-02",,"66",,"43"
"IN011180800","JABALPUR, IN","2019-01-03",,"63","77","45"
"IN011180800","JABALPUR, IN","2019-01-04",,"65",,"45"
"IN011180800","JABALPUR, IN","2019-01-05",,"66",,"47"
"IN011180800","JABALPUR, IN","2019-01-06",,"71",,"54"
"IN011180800","JABALPUR, IN","2019-01-07",,"64",,"55"
"IN011180800","JABALPUR, IN","2019-01-08",,"59",,"48"
"IN011180800","JABALPUR, IN","2019-01-09",,"65",,
"IN011180800","JABALPUR, IN","2019-01-10",,"62",,
"IN011180800","JABALPUR, IN","2019-01-11",,"65",,"45"
"IN011180800","JABALPUR, IN","2019-01-12",,"66",,
"IN011180800","JABALPUR, IN","2019-01-13",,"71",,
"IN011180800","JABALPUR, IN","2019-01-14",,"63",,
"IN011180800","JABALPUR, IN","2019-01-15",,"62",,
"IN011180800","JABALPUR, IN","2019-01-16",,"65",,
"IN011180800","JABALPUR, IN","2019-01-17",,"68",,
"IN011180800","JABALPUR, IN","2019-01-18",,"62",,
"IN011180800","JABALPUR, IN","2019-01-19",,"66",,
"IN011180800","JABALPUR, IN","2019-01-20",,"67",,
"IN011180800","JABALPUR, IN","2019-01-21",,"75",,
"IN011180800","JABALPUR, IN","2019-01-22",,"74",,
"IN011180800","JABALPUR, IN","2019-01-23",,"71",,
"IN011180800","JABALPUR, IN","2019-01-24",,"68",,
"IN011180800","JABALPUR, IN","2019-01-25",,"64",,
"IN011180800","JABALPUR, IN","2019-01-26","0.08","60",,
"IN011180800","JABALPUR, IN","2019-01-27","0.00","60",,
"IN011180800","JABALPUR, IN","2019-01-28",,"58",,
"IN011180800","JABALPUR, IN","2019-01-29",,"58",,
"IN011180800","JABALPUR, IN","2019-01-30",,"61",,"41"
"IN011180800","JABALPUR, IN","2019-01-31",,"65",,
"IN011180800","JABALPUR, IN","2019-02-01",,"70",,
"IN011180800","JABALPUR, IN","2019-02-02",,"72",,
"IN011180800","JABALPUR, IN","2019-02-03",,"75",,"55"
"IN011180800","JABALPUR, IN","2019-02-04",,"73",,
"IN011180800","JABALPUR, IN","2019-02-05",,"75",,
"IN011180800","JABALPUR, IN","2019-02-06",,"75",,"59"
"IN011180800","JABALPUR, IN","2019-02-07",,"73",,
"IN011180800","JABALPUR, IN","2019-02-08",,"69",,
"IN011180800","JABALPUR, IN","2019-02-09",,"62",,"50"
"IN011180800","JABALPUR, IN","2019-02-10",,"62",,"44"
"IN011180800","JABALPUR, IN","2019-02-11",,"67",,"45"
"IN011180800","JABALPUR, IN","2019-02-12",,"70",,
"IN011180800","JABALPUR, IN","2019-02-13",,"76",,
"IN011180800","JABALPUR, IN","2019-02-14",,"78",,
"IN011180800","JABALPUR, IN","2019-02-15",,"69",,
"IN011180800","JABALPUR, IN","2019-02-16",,"67",,
"IN011180800","JABALPUR, IN","2019-02-17",,"65",,"50"
"IN011180800","JABALPUR, IN","2019-02-18",,"70",,"53"
"IN011180800","JABALPUR, IN","2019-02-19",,"76",,"56"
"IN011180800","JABALPUR, IN","2019-02-20",,"77",,
"IN011180800","JABALPUR, IN","2019-02-21",,"82",,
"IN011180800","JABALPUR, IN","2019-02-22",,"82",,
"IN011180800","JABALPUR, IN","2019-02-23",,"74",,
"IN011180800","JABALPUR, IN","2019-02-24",,"76",,
"IN011180800","JABALPUR, IN","2019-02-25",,"75",,
"IN011180800","JABALPUR, IN","2019-02-26",,"78",,
"IN011180800","JABALPUR, IN","2019-02-27",,"72",,
"IN011180800","JABALPUR, IN","2019-02-28",,"70",,
"IN011180800","JABALPUR, IN","2019-03-01",,"69",,"51"
"IN011180800","JABALPUR, IN","2019-03-02",,"74",,"52"
"IN011180800","JABALPUR, IN","2019-03-03",,"74",,"62"
"IN011180800","JABALPUR, IN","2019-03-04",,"75",,"62"
"IN011180800","JABALPUR, IN","2019-03-05",,"75",,"61"
"IN011180800","JABALPUR, IN","2019-03-06",,"71",,
"IN011180800","JABALPUR, IN","2019-03-07",,"73",,"54"
"IN011180800","JABALPUR, IN","2019-03-08",,"78",,
"IN011180800","JABALPUR, IN","2019-03-09",,"78",,
"IN011180800","JABALPUR, IN","2019-03-10",,"77",,"58"
"IN011180800","JABALPUR, IN","2019-03-11",,"83",,"62"
"IN011180800","JABALPUR, IN","2019-03-12",,"82",,"66"
"IN011180800","JABALPUR, IN","2019-03-13",,"81",,
"IN011180800","JABALPUR, IN","2019-03-14",,"77",,"65"
"IN011180800","JABALPUR, IN","2019-03-15",,"75",,"63"
"IN011180800","JABALPUR, IN","2019-03-16",,"77",,"63"
"IN011180800","JABALPUR, IN","2019-03-17",,"75",,"63"
"IN011180800","JABALPUR, IN","2019-03-18",,"79",,"63"
"IN011180800","JABALPUR, IN","2019-03-19",,"79",,"63"
"IN011180800","JABALPUR, IN","2019-03-20",,"83",,"62"
"IN011180800","JABALPUR, IN","2019-03-21",,"81",,
"IN011180800","JABALPUR, IN","2019-03-22",,"82",,"63"
"IN011180800","JABALPUR, IN","2019-03-23",,"80",,"62"
"IN011180800","JABALPUR, IN","2019-03-24",,"80",,
"IN011180800","JABALPUR, IN","2019-03-25",,"88",,"63"
"IN011180800","JABALPUR, IN","2019-03-26",,"86",,
"IN011180800","JABALPUR, IN","2019-03-27",,"83",,
"IN011180800","JABALPUR, IN","2019-03-28",,"86",,
"IN011180800","JABALPUR, IN","2019-03-29",,"92",,
"IN011180800","JABALPUR, IN","2019-03-30",,"94",,"71"
"IN011180800","JABALPUR, IN","2019-03-31",,"93",,
"IN011180800","JABALPUR, IN","2019-04-01",,"92",,
"IN011180800","JABALPUR, IN","2019-04-02",,"92",,"65"
"IN011180800","JABALPUR, IN","2019-04-03",,"92",,"66"
"IN011180800","JABALPUR, IN","2019-04-04",,"94",,"69"
"IN011180800","JABALPUR, IN","2019-04-06",,"94",,"78"
"IN011180800","JABALPUR, IN","2019-04-07",,"94",,"80"
"IN011180800","JABALPUR, IN","2019-04-08",,"93",,
"IN011180800","JABALPUR, IN","2019-04-09",,"93",,"74"
"IN011180800","JABALPUR, IN","2019-04-11",,"95",,
"IN011180800","JABALPUR, IN","2019-04-12",,"95",,"74"
"IN011180800","JABALPUR, IN","2019-04-16","0.00","82",,
"IN011180800","JABALPUR, IN","2019-04-17",,"75",,
"IN011180800","JABALPUR, IN","2019-04-18",,"84",,
"IN011180800","JABALPUR, IN","2019-04-19",,"90",,
"IN011180800","JABALPUR, IN","2019-04-20",,"88",,
"IN011180800","JABALPUR, IN","2019-04-21",,"91",,
"IN011180800","JABALPUR, IN","2019-04-22",,"94",,
"IN011180800","JABALPUR, IN","2019-05-01",,"101",,
"IN011180800","JABALPUR, IN","2019-05-02",,"99",,
"IN011180800","JABALPUR, IN","2019-05-03",,"96",,
"IN011180800","JABALPUR, IN","2019-05-04",,"94",,
"IN011180800","JABALPUR, IN","2019-05-05",,"96",,
"IN011180800","JABALPUR, IN","2019-05-06",,"98",,"76"
"IN011180800","JABALPUR, IN","2019-05-07",,"98",,"79"
"IN011180800","JABALPUR, IN","2019-05-08",,"100",,
"IN011180800","JABALPUR, IN","2019-05-09",,"99",,"81"
"IN011180800","JABALPUR, IN","2019-05-10",,"99",,
"IN011180800","JABALPUR, IN","2019-05-11",,"92","100",
"IN011180800","JABALPUR, IN","2019-05-12",,"96",,
"IN011180800","JABALPUR, IN","2019-05-13",,"93",,
"IN011180800","JABALPUR, IN","2019-05-14",,"95",,
"IN011180800","JABALPUR, IN","2019-05-15",,"98",,
"IN011180800","JABALPUR, IN","2019-05-16",,"99",,
"IN011180800","JABALPUR, IN","2019-05-17",,"96",,
"IN011180800","JABALPUR, IN","2019-05-18",,"98",,
"IN011180800","JABALPUR, IN","2019-05-19",,"98",,
"IN011180800","JABALPUR, IN","2019-05-20",,"99",,
"IN011180800","JABALPUR, IN","2019-05-21",,"99",,
"IN011180800","JABALPUR, IN","2019-05-22",,"103",,
"IN011180800","JABALPUR, IN","2019-05-23",,"101",,"86"
"IN011180800","JABALPUR, IN","2019-05-24",,"101",,
"IN011180800","JABALPUR, IN","2019-05-25",,"99",,"86"
"IN011180800","JABALPUR, IN","2019-05-26",,"101",,
"IN011180800","JABALPUR, IN","2019-05-27",,"103",,
"IN011180800","JABALPUR, IN","2019-05-28",,"102",,
"IN011180800","JABALPUR, IN","2019-05-29",,"102",,"87"
"IN011180800","JABALPUR, IN","2019-05-30",,"101",,
"IN011180800","JABALPUR, IN","2019-05-31",,"100",,"85"
"IN011180800","JABALPUR, IN","2019-06-01",,"101",,
"IN011180800","JABALPUR, IN","2019-06-02",,"102",,
"IN011180800","JABALPUR, IN","2019-06-03",,"104",,"90"
"IN011180800","JABALPUR, IN","2019-06-04",,"102",,
"IN011180800","JABALPUR, IN","2019-06-05",,"104","115",
"IN011180800","JABALPUR, IN","2019-06-06",,"102",,
"IN011180800","JABALPUR, IN","2019-06-07",,"100",,
"IN011180800","JABALPUR, IN","2019-06-08",,"98",,
"IN011180800","JABALPUR, IN","2019-06-09",,"102",,
"IN011180800","JABALPUR, IN","2019-06-10",,"102",,
"IN011180800","JABALPUR, IN","2019-06-11",,"104",,"89"
"IN011180800","JABALPUR, IN","2019-06-12",,"100","113","87"
"IN011180800","JABALPUR, IN","2019-06-13",,"96",,
"IN011180800","JABALPUR, IN","2019-06-14",,"92",,"78"
"IN011180800","JABALPUR, IN","2019-06-15",,"88",,
"IN011180800","JABALPUR, IN","2019-06-16","0.04","90",,"79"
"IN011180800","JABALPUR, IN","2019-06-17","0.00","90",,
"IN011180800","JABALPUR, IN","2019-06-18",,"94",,
"IN011180800","JABALPUR, IN","2019-06-19",,"95",,
"IN011180800","JABALPUR, IN","2019-06-20",,"92",,
"IN011180800","JABALPUR, IN","2019-06-21",,"94",,
"IN011180800","JABALPUR, IN","2019-06-22",,"91",,
"IN011180800","JABALPUR, IN","2019-06-23",,"90",,
"IN011180800","JABALPUR, IN","2019-06-24",,"89",,
"IN011180800","JABALPUR, IN","2019-06-25",,"95",,
"IN011180800","JABALPUR, IN","2019-06-26",,"93",,
"IN011180800","JABALPUR, IN","2019-06-27",,"88",,
"IN011180800","JABALPUR, IN","2019-06-28","0.67","83",,"77"
"IN011180800","JABALPUR, IN","2019-06-29","0.00","89",,
"IN011180800","JABALPUR, IN","2019-06-30",,"85",,
"IN011180800","JABALPUR, IN","2019-07-01",,"85",,
"IN011180800","JABALPUR, IN","2019-07-02",,"80",,
"IN011180800","JABALPUR, IN","2019-07-03",,"77",,
"IN011180800","JABALPUR, IN","2019-07-04",,"79",,
"IN011180800","JABALPUR, IN","2019-07-05",,"80",,
"IN011180800","JABALPUR, IN","2019-07-06",,"77",,"75"
"IN011180800","JABALPUR, IN","2019-07-07",,"80",,
"IN011180800","JABALPUR, IN","2019-07-08",,"77",,
"IN011180800","JABALPUR, IN","2019-07-09",,"81",,
"IN011180800","JABALPUR, IN","2019-07-10",,"84",,"78"
"IN011180800","JABALPUR, IN","2019-07-11",,"86",,
"IN011180800","JABALPUR, IN","2019-07-12",,"86",,
"IN011180800","JABALPUR, IN","2019-07-13",,"86",,"80"
"IN011180800","JABALPUR, IN","2019-07-14",,"86",,
"IN011180800","JABALPUR, IN","2019-07-15",,"89",,"80"
"IN011180800","JABALPUR, IN","2019-07-16",,"88",,
"IN011180800","JABALPUR, IN","2019-07-17",,"89",,
"IN011180800","JABALPUR, IN","2019-07-18",,"83",,
"IN011180800","JABALPUR, IN","2019-07-19",,"86",,
"IN011180800","JABALPUR, IN","2019-07-20",,"83",,"76"
"IN011180800","JABALPUR, IN","2019-07-21",,"87",,
"IN011180800","JABALPUR, IN","2019-07-22",,"89",,
"IN011180800","JABALPUR, IN","2019-07-23",,"90",,
"IN011180800","JABALPUR, IN","2019-07-24",,"87",,
"IN011180800","JABALPUR, IN","2019-07-25",,"79",,
"IN011180800","JABALPUR, IN","2019-07-26",,"80",,"75"
"IN011180800","JABALPUR, IN","2019-07-27",,"80",,
"IN011180800","JABALPUR, IN","2019-07-28",,"81",,
"IN011180800","JABALPUR, IN","2019-07-29",,"83",,
"IN011180800","JABALPUR, IN","2019-07-30",,"84",,
"IN011180800","JABALPUR, IN","2019-07-31",,"78",,"76"
"IN011180800","JABALPUR, IN","2019-08-01",,"78",,
"IN011180800","JABALPUR, IN","2019-08-02",,"81",,
"IN011180800","JABALPUR, IN","2019-08-03",,"79",,
"IN011180800","JABALPUR, IN","2019-08-04",,"80",,
"IN011180800","JABALPUR, IN","2019-08-05",,"85",,
"IN011180800","JABALPUR, IN","2019-08-06",,"80",,
"IN011180800","JABALPUR, IN","2019-08-07",,"78",,"76"
"IN011180800","JABALPUR, IN","2019-08-08",,"79","84","75"
"IN011180800","JABALPUR, IN","2019-08-09",,"78",,"74"
"IN011180800","JABALPUR, IN","2019-08-10",,"86",,
"IN011180800","JABALPUR, IN","2019-08-11",,"83",,
"IN011180800","JABALPUR, IN","2019-08-12",,"81",,
"IN011180800","JABALPUR, IN","2019-08-13",,"77",,
"IN011180800","JABALPUR, IN","2019-08-14",,"76",,
"IN011180800","JABALPUR, IN","2019-08-15",,"76",,"72"
"IN011180800","JABALPUR, IN","2019-08-16",,"81",,
"IN011180800","JABALPUR, IN","2019-08-17",,"81",,
"IN011180800","JABALPUR, IN","2019-08-18",,"82",,
"IN011180800","JABALPUR, IN","2019-08-19",,"80",,
"IN011180800","JABALPUR, IN","2019-08-20","1.02","78",,"74"
"IN011180800","JABALPUR, IN","2019-08-21","0.00","76",,
"IN011180800","JABALPUR, IN","2019-08-22",,"78",,
"IN011180800","JABALPUR, IN","2019-08-23",,"79",,
"IN011180800","JABALPUR, IN","2019-08-24",,"78",,"73"
"IN011180800","JABALPUR, IN","2019-08-25",,"78",,"74"
"IN011180800","JABALPUR, IN","2019-08-26",,"79",,"76"
"IN011180800","JABALPUR, IN","2019-08-27",,"80",,
"IN011180800","JABALPUR, IN","2019-08-28",,"81",,"75"
"IN011180800","JABALPUR, IN","2019-08-29",,"84",,"76"
"IN011180800","JABALPUR, IN","2019-08-30",,"82",,
"IN011180800","JABALPUR, IN","2019-08-31",,"81",,
"IN011180800","JABALPUR, IN","2019-09-01",,"83",,
"IN011180800","JABALPUR, IN","2019-09-02",,"83",,
"IN011180800","JABALPUR, IN","2019-09-03",,"81",,
"IN011180800","JABALPUR, IN","2019-09-04",,"84",,
"IN011180800","JABALPUR, IN","2019-09-05",,"81",,"75"
"IN011180800","JABALPUR, IN","2019-09-06",,"86",,"77"
"IN011180800","JABALPUR, IN","2019-09-07",,"86",,"78"
"IN011180800","JABALPUR, IN","2019-09-08",,"76",,"74"
"IN011180800","JABALPUR, IN","2019-09-09",,"78",,
"IN011180800","JABALPUR, IN","2019-09-10",,"81",,
"IN011180800","JABALPUR, IN","2019-09-11",,"79",,
"IN011180800","JABALPUR, IN","2019-09-12",,"77",,"76"
"IN011180800","JABALPUR, IN","2019-09-13",,"80",,
"IN011180800","JABALPUR, IN","2019-09-14",,"78",,
"IN011180800","JABALPUR, IN","2019-09-15",,"81",,
"IN011180800","JABALPUR, IN","2019-09-16",,"82",,
"IN011180800","JABALPUR, IN","2019-09-17",,"81","87",
"IN011180800","JABALPUR, IN","2019-09-18",,"79",,
"IN011180800","JABALPUR, IN","2019-09-19",,"83",,
"IN011180800","JABALPUR, IN","2019-09-20",,"81",,
"IN011180800","JABALPUR, IN","2019-09-21",,"82",,"74"
"IN011180800","JABALPUR, IN","2019-09-22",,"82",,
"IN011180800","JABALPUR, IN","2019-09-23",,"82",,
"IN011180800","JABALPUR, IN","2019-09-24",,"80",,
"IN011180800","JABALPUR, IN","2019-09-25",,"80",,
"IN011180800","JABALPUR, IN","2019-09-26",,"76",,"73"
"IN011180800","JABALPUR, IN","2019-09-27",,"78",,"75"
"IN011180800","JABALPUR, IN","2019-09-28",,"77",,
"IN011180800","JABALPUR, IN","2019-09-29",,"79",,"72"
"IN011180800","JABALPUR, IN","2019-09-30",,"80",,
"IN011180800","JABALPUR, IN","2019-10-01",,"80",,"74"
"IN011180800","JABALPUR, IN","2019-10-02",,"76",,
"IN011180800","JABALPUR, IN","2019-10-03",,"80",,
"IN011180800","JABALPUR, IN","2019-10-04",,"81",,"73"
"IN011180800","JABALPUR, IN","2019-10-05",,"80",,
"IN011180800","JABALPUR, IN","2019-10-06",,"83",,
"IN011180800","JABALPUR, IN","2019-10-07",,"83",,
"IN011180800","JABALPUR, IN","2019-10-08",,"82",,"70"
"IN011180800","JABALPUR, IN","2019-10-09",,"82",,
"IN011180800","JABALPUR, IN","2019-10-10",,"81",,
"IN011180800","JABALPUR, IN","2019-10-11",,"81",,
"IN011180800","JABALPUR, IN","2019-10-12",,"83",,
"IN011180800","JABALPUR, IN","2019-10-13",,"80",,
"IN011180800","JABALPUR, IN","2019-10-14",,"82",,
"IN011180800","JABALPUR, IN","2019-10-15",,"82",,"67"
"IN011180800","JABALPUR, IN","2019-10-16",,"82",,"68"
"IN011180800","JABALPUR, IN","2019-10-17",,"80",,"66"
"IN011180800","JABALPUR, IN","2019-10-18",,"80",,
"IN011180800","JABALPUR, IN","2019-10-19",,"78",,
"IN011180800","JABALPUR, IN","2019-10-20",,"74",,
"IN011180800","JABALPUR, IN","2019-10-21",,"76",,
"IN011180800","JABALPUR, IN","2019-10-22",,"77",,
"IN011180800","JABALPUR, IN","2019-10-23",,"76",,
"IN011180800","JABALPUR, IN","2019-10-24",,"77",,
"IN011180800","JABALPUR, IN","2019-10-25",,"76",,
"IN011180800","JABALPUR, IN","2019-10-26",,"74",,
"IN011180800","JABALPUR, IN","2019-10-27",,"78",,
"IN011180800","JABALPUR, IN","2019-10-28",,"78",,
"IN011180800","JABALPUR, IN","2019-10-29",,"80",,
"IN011180800","JABALPUR, IN","2019-10-30",,"81",,
"IN011180800","JABALPUR, IN","2019-10-31",,"79",,"64"
"IN011180800","JABALPUR, IN","2019-11-01",,"79",,
"IN011180800","JABALPUR, IN","2019-11-02",,"79",,
"IN011180800","JABALPUR, IN","2019-11-03",,"79",,
"IN011180800","JABALPUR, IN","2019-11-04",,"80",,"72"
"IN011180800","JABALPUR, IN","2019-11-05",,"78",,
"IN011180800","JABALPUR, IN","2019-11-06",,"77",,"64"
"IN011180800","JABALPUR, IN","2019-11-07",,"80",,
"IN011180800","JABALPUR, IN","2019-11-08",,"77",,
"IN011180800","JABALPUR, IN","2019-11-09",,"77",,"63"
"IN011180800","JABALPUR, IN","2019-11-10",,"76",,
"IN011180800","JABALPUR, IN","2019-11-11",,"77",,
"IN011180800","JABALPUR, IN","2019-11-12",,"74",,
